predicted;measured
307,1749337481146;302,957
149,5282109123499;136,121
2874,164225490196;2868,69
297,08228921568605;292,542
190,75052198340873;170,375
301,97254547117353;315,622
257,64457432679734;263,164
418,72816904223237;378,251
205,09166256209156;202,147
192,69349754901955;200,771
322,1611625620915;337,592
640,2505808069383;601,159
1866,366982843137;1875,13
219,70602341234996;226,309
297,9182843137255;283,17
519,6950857843138;498,192
394,4886225490195;416,085
459,3013455128205;467,612
2863,0581666666667;2890,07
2206,983857843137;2190,03
437,4123946078432;467,378
278,04293374811465;294,091
847,7862659313723;852,556
506,0205808069383;515,107
165,04829093503068;163,814
160,58208351624216;124,203
2537,060696078431;2623,0
219,81455392156846;208,641
3877,768600490197;3802,53
142,23428963637687;134,914
241,4531239574187;267,399
230,55333351624222;210,516
257,87186844444443;263,798
366,6144621927129;368,801
216,70018137254905;209,883
206,62325079738568;202,995
250,8502598039213;245,102
505,5867572775264;511,5
321,00451887620727;314,128
444,85458080693826;430,706
151,831221385621;153,571
329,9652360915032;335,819
362,29028963637705;363,99
2874,164225490196;2912,27
266,6477213856209;248,479
182,00062745098023;184,754
388,3742360915032;382,979
258,41322549019606;239,464
217,1861102187028;212,176
206,20325980392136;195,721
462,13981372549017;444,414
137,66282843137262;121,345
291,74769362745064;279,83
2532,275732843137;2541,8
319,56279698931814;323,508
351,6224550775535;356,598
243,78015686274495;234,27
221,76471243049454;213,051
291,9235171568625;292,332
109,34383505267766;106,315
337,0794901960783;335,791
136,98500079738568;127,61
422,2851078431373;403,401
3198,4823504901965;3124,49
224,88719197385626;226,498
212,82359803921548;229,862
335,5138333333331;363,102
299,3811960784314;301,076
139,5486462540239;144,692
238,8208259803919;223,562
227,5138537385621;196,744
389,5985409350308;376,038
217,23816256209153;205,516
315,0772843137255;304,861
2517,1433799019605;2441,03
2206,983857843137;2133,63
223,67563315032686;226,427
3877,768600490197;3832,71
543,2820049019608;597,359
263,81464950980364;277,882
254,7682450980389;264,018
503,44916904223226;493,089
251,45087745098016;256,368
370,7731127450979;387,795
297,62021078431377;295,642
251,93234551282058;252,958
369,0033455128205;346,068
203,37339215686256;197,777
2866,8149497549016;2925,28
297,9182843137255;312,681
289,8221631182324;273,526
1507,1551997549018;1517,47
264,47381299385427;256,089
429,1882917947031;407,177
217,5099583333332;244,332
534,3937572775263;518,761
120,42170098039217;106,038
243,63893627450955;217,933
3538,125475490197;3576,62
355,0771919738561;346,012
435,97671813725486;442,365
351,398450980392;350,709
359,9073039215685;335,104
601,9291004901961;633,52
230,36341421568585;234,183
375,72297303921545;373,99
253,57792156862723;242,904
372,87134551282054;330,93
266,27810373856204;286,103
299,8432232221247;276,367
2524,762166666667;2445,99
366,4161102187027;348,556
594,3937572775263;546,687
208,98816256209153;201,951
355,8718799019608;362,962
439,0027893985953;415,119
196,43503921568612;185,38
1862,853637254902;1837,24
231,8705822358794;253,103
220,9707917947029;233,27
370,84728572212475;380,531
369,5842109123501;387,381
357,8581704711736;373,154
249,48872138562092;263,779
2194,8779754901952;2272,78
274,9587066797385;298,49
420,25339460784323;417,245
182,36735373856212;177,597
274,80357432679733;275,362
227,7342450980389;221,63
221,04852198340873;223,347
195,69162051872988;205,503
232,56316256209152;238,221
211,92300263388927;202,74
1525,750107843137;1454,18
400,72258080693825;387,376
1167,974232843137;1110,36
413,4603455128205;404,448
1525,750107843137;1569,9
273,0001732879719;266,188
379,81183351624236;403,293
368,2923555750658;370,111
155,89652450980384;150,043
185,19942726797387;183,512
207,94310711150126;199,601
241,40251550326803;220,761
247,01708903267976;240,999
3890,0671299019614;3972,31
176,07896078431375;159,495
345,1483186274508;334,134
259,86210373856204;252,03
301,3478333333331;290,557
354,30693374811455;358,859
416,0475808069383;406,849
2182,7981666666665;2125,26
575,4165808069382;568,539
340,3491666666667;324,958
347,1242360915032;347,619
325,1963455128205;313,794
352,5821102187028;353,094
276,87454331284755;283,155
503,6279093137255;481,017
484,5653455128205;480,632
2177,718975490195;2119,53
381,0190637254903;366,744
368,6642524509803;374,166
379,1636225490195;381,175
188,92387009803906;193,63
329,9211690422324;331,115
133,0885007973857;126,258
1847,5286372549017;1785,65
267,8769337481146;255,835
180,12562745098023;174,832
